date,pm25
2020-07-24,39.0
2020-07-25,24.0
2020-07-26,5.0
2020-07-27,21.0
2020-07-28,34.0
2020-07-29,41.0
2020-07-30,49.0
2020-07-31,42.0
2020-08-01,46.0
2020-08-02,35.0
2020-08-03,31.0
2020-08-04,32.0
2020-08-05,21.0
2020-08-06,40.0
2020-08-07,35.0
2020-08-08,7.0
2020-08-09,8.0
2020-08-10,6.0
2020-08-11,22.0
2020-08-12,36.0
2020-08-13,26.0
2020-08-14,25.0
2020-08-15,25.0
2020-08-16,26.0
2020-08-17,29.0
2020-08-18,36.0
2020-08-19,36.0
2020-08-20,31.0
2020-08-21,42.0
2020-08-22,40.0
2020-08-23,19.0
2020-08-24,28.0
2020-08-25,39.0
2020-08-26,18.0
2020-08-27,26.0
2020-08-28,19.0
2020-08-29,42.0
2020-08-30,25.0
2020-08-31,6.0
2020-09-01,9.0
2020-09-02,7.0
2020-09-03,9.0
2020-09-04,15.0
2020-09-05,33.0
2020-09-06,39.0
2020-09-07,9.0
2020-09-08,8.0
2020-09-09,10.0
2020-09-10,20.0
2020-09-11,36.0
2020-09-12,29.0
2020-09-13,15.0
2020-09-14,19.0
2020-09-15,36.0
2020-09-16,54.0
2020-09-17,68.0
2020-09-18,80.0
2020-09-19,102.0
2020-09-20,114.0
2020-09-21,65.0
2020-09-22,28.0
2020-09-23,23.0
2020-09-24,40.0
2020-09-25,14.0
2020-09-26,12.0
2020-09-27,7.0
2020-09-28,7.0
2020-09-29,19.0
2020-09-30,18.0
2020-10-01,29.0
2020-04-02,15.0
2020-04-03,31.0
2020-04-04,23.0
2020-04-05,35.0
2020-04-06,33.0
2020-04-07,36.0
2020-04-08,24.0
2020-04-09,11.0
2020-04-10,32.0
2020-04-11,17.0
2020-04-12,12.0
2020-04-13,12.0
2020-04-14,22.0
2020-04-15,13.0
2020-04-16,19.0
2020-04-17,20.0
2020-04-18,13.0
2020-04-19,13.0
2020-04-20,18.0
2020-04-21,11.0
2020-04-22,21.0
2020-04-23,24.0
2020-04-24,12.0
2020-04-25,19.0
2020-04-26,20.0
2020-04-27,15.0
2020-04-28,20.0
2020-04-29,12.0
2020-04-30,18.0
2020-05-01,23.0
2020-05-02,17.0
2020-05-03,18.0
2020-05-04,28.0
2020-05-05,5.0
2020-05-06,20.0
2020-05-07,19.0
2020-05-08,20.0
2020-05-09,11.0
2020-05-10,14.0
2020-05-11,15.0
2020-05-12,17.0
2020-05-13,24.0
2020-05-14,36.0
2020-05-15,30.0
2020-05-16,26.0
2020-05-17,22.0
2020-05-18,18.0
2020-05-19,24.0
2020-05-20,23.0
2020-05-21,40.0
2020-05-22,10.0
2020-05-23,2.0
2020-05-24,12.0
2020-05-25,11.0
2020-05-26,12.0
2020-05-27,9.0
2020-05-28,16.0
2020-05-29,22.0
2020-05-30,23.0
2020-05-31,24.0
2020-06-01,16.0
2020-06-02,10.0
2020-06-03,16.0
2020-06-04,8.0
2020-06-05,11.0
2020-06-06,24.0
2020-06-07,25.0
2020-06-08,4.0
2020-06-09,6.0
2020-06-10,7.0
2020-06-11,6.0
2020-06-12,15.0
2020-06-13,26.0
2020-06-14,25.0
2020-06-15,14.0
2020-06-16,4.0
2020-06-17,6.0
2020-06-18,14.0
2020-06-19,20.0
2020-06-20,25.0
2020-06-21,33.0
2020-06-22,22.0
2020-06-23,23.0
2020-06-24,38.0
2020-06-25,21.0
2020-06-26,13.0
2020-06-27,27.0
2020-06-28,11.0
2020-06-29,10.0
2020-06-30,25.0
2020-07-01,26.0
2020-01-02,22.0
2020-01-03,15.0
2020-01-04,29.0
2020-01-05,15.0
2020-01-06,25.0
2020-01-07,13.0
2020-01-08,45.0
2020-01-09,42.0
2020-01-10,24.0
2020-01-11,60.0
2020-01-12,63.0
2020-01-13,23.0
2020-01-14,24.0
2020-01-15,43.0
2020-01-16,54.0
2020-01-17,32.0
2020-01-18,57.0
2020-01-19,74.0
2020-01-20,79.0
2020-01-21,49.0
2020-01-22,41.0
2020-01-23,21.0
2020-01-24,40.0
2020-01-25,19.0
2020-01-26,8.0
2020-01-27,35.0
2020-01-28,30.0
2020-01-29,42.0
2020-01-30,33.0
2020-01-31,30.0
2020-02-01,30.0
2020-02-02,6.0
2020-02-03,14.0
2020-02-04,21.0
2020-02-05,34.0
2020-02-06,16.0
2020-02-07,16.0
2020-02-08,20.0
2020-02-09,25.0
2020-02-10,15.0
2020-02-11,17.0
2020-02-12,14.0
2020-02-13,32.0
2020-02-14,48.0
2020-02-15,39.0
2020-02-16,29.0
2020-02-17,15.0
2020-02-18,38.0
2020-02-19,46.0
2020-02-20,52.0
2020-02-21,31.0
2020-02-22,26.0
2020-02-23,25.0
2020-02-24,39.0
2020-02-25,20.0
2020-02-26,62.0
2020-02-27,22.0
2020-02-28,11.0
2020-02-29,24.0
2020-03-01,10.0
2020-03-02,12.0
2020-03-03,12.0
2020-03-04,19.0
2020-03-05,9.0
2020-03-06,27.0
2020-03-07,43.0
2020-03-08,20.0
2020-03-09,42.0
2020-03-10,29.0
2020-03-11,28.0
2020-03-12,14.0
2020-03-13,15.0
2020-03-14,11.0
2020-03-15,20.0
2020-03-16,25.0
2020-03-17,40.0
2020-03-18,35.0
2020-03-19,55.0
2020-03-20,41.0
2020-03-21,62.0
2020-03-22,35.0
2020-03-23,26.0
2020-03-24,50.0
2020-03-25,20.0
2020-03-26,23.0
2020-03-27,24.0
2020-03-28,18.0
2020-03-29,26.0
2019-10-02,40.0
2019-10-03,42.0
2019-10-04,49.0
2019-10-05,21.0
2019-10-06,9.0
2019-10-07,17.0
2019-10-08,26.0
2019-10-09,5.0
2019-10-10,9.0
2019-10-11,36.0
2019-10-12,42.0
2019-10-13,48.0
2019-10-14,40.0
2019-10-15,28.0
2019-10-16,33.0
2019-10-17,19.0
2019-10-18,26.0
2019-10-19,27.0
2019-10-20,14.0
2019-10-21,16.0
2019-10-22,19.0
2019-10-23,24.0
2019-10-24,16.0
2019-10-25,21.0
2019-10-26,21.0
2019-10-27,8.0
2019-10-28,7.0
2019-10-29,2.0
2019-10-30,17.0
2019-10-31,27.0
2019-11-01,15.0
2019-11-02,21.0
2019-11-03,28.0
2019-11-04,14.0
2019-11-05,25.0
2019-11-06,12.0
2019-11-07,31.0
2019-11-08,46.0
2019-11-09,22.0
2019-11-10,24.0
2019-11-11,7.0
2019-11-12,28.0
2019-11-13,23.0
2019-11-14,21.0
2019-11-15,28.0
2019-12-09,36.0
2019-12-15,45.0
2019-12-16,26.0
2019-12-17,21.0
2019-12-18,20.0
2019-12-19,20.0
2019-12-20,47.0
2019-12-21,26.0
2019-12-22,51.0
2019-12-23,16.0
2019-12-24,40.0
2019-12-25,38.0
2019-12-26,28.0
2019-12-27,19.0
2019-12-28,6.0
2019-12-29,15.0
2019-12-30,21.0
2019-07-02,21.0
2019-07-03,13.0
2019-07-04,18.0
2019-07-05,14.0
2019-07-06,23.0
2019-07-07,28.0
2019-07-08,30.0
2019-07-09,17.0
2019-07-10,31.0
2019-07-11,31.0
2019-07-12,34.0
2019-07-13,21.0
2019-07-14,30.0
2019-07-15,22.0
2019-07-16,25.0
2019-07-17,16.0
2019-07-18,15.0
2019-07-19,8.0
2019-07-20,6.0
2019-07-21,28.0
2019-07-22,25.0
2019-07-23,33.0
2019-07-24,35.0
2019-07-25,9.0
2019-07-26,13.0
2019-07-27,26.0
2019-07-28,32.0
2019-07-29,5.0
2019-07-30,19.0
2019-07-31,30.0
2019-08-01,38.0
2019-08-02,42.0
2019-08-03,35.0
2019-08-04,32.0
2019-08-05,23.0
2019-08-06,36.0
2019-08-07,18.0
2019-08-08,37.0
2019-08-09,32.0
2019-08-10,29.0
2019-08-11,18.0
2019-08-12,28.0
2019-08-13,14.0
2019-08-14,18.0
2019-08-15,23.0
2019-08-16,23.0
2019-08-17,10.0
2019-08-18,3.0
2019-08-19,9.0
2019-08-20,18.0
2019-08-21,32.0
2019-08-22,38.0
2019-08-23,23.0
2019-08-24,25.0
2019-08-25,16.0
2019-08-26,7.0
2019-08-27,14.0
2019-08-28,27.0
2019-08-29,21.0
2019-08-30,18.0
2019-08-31,18.0
2019-09-01,30.0
2019-09-02,30.0
2019-09-03,17.0
2019-09-04,28.0
2019-09-05,29.0
2019-09-06,24.0
2019-09-07,33.0
2019-09-08,30.0
2019-09-09,29.0
2019-09-10,19.0
2019-09-11,7.0
2019-09-12,15.0
2019-09-13,22.0
2019-09-14,8.0
2019-09-20,19.0
2019-09-21,12.0
2019-09-22,19.0
2019-09-23,16.0
2019-09-24,12.0
2019-09-25,12.0
2019-09-26,12.0
2019-09-27,14.0
2019-09-28,14.0
2019-09-29,17.0
2019-09-30,6.0
2019-10-01,15.0
2019-04-02,17.0
2019-04-03,27.0
2019-04-04,37.0
2019-04-05,33.0
2019-04-06,36.0
2019-04-07,21.0
2019-04-08,5.0
2019-04-09,10.0
2019-04-10,24.0
2019-04-11,27.0
2019-04-12,26.0
2019-04-13,35.0
2019-04-14,12.0
2019-04-15,8.0
2019-04-16,14.0
2019-04-17,17.0
2019-04-18,28.0
2019-04-19,23.0
2019-04-20,11.0
2019-04-21,14.0
2019-04-22,24.0
2019-04-23,22.0
2019-04-24,22.0
2019-04-25,19.0
2019-04-26,27.0
2019-04-27,27.0
2019-04-28,18.0
2019-04-29,13.0
2019-04-30,21.0
2019-05-01,15.0
2019-05-02,17.0
2019-05-03,27.0
2019-05-04,19.0
2019-05-05,14.0
2019-05-06,20.0
2019-05-07,35.0
2019-05-08,29.0
2019-05-09,24.0
2019-05-10,18.0
2019-05-11,18.0
2019-05-12,32.0
2019-05-13,31.0
2019-05-14,33.0
2019-05-15,37.0
2019-05-16,24.0
2019-05-17,21.0
2019-05-18,21.0
2019-05-19,12.0
2019-05-20,22.0
2019-05-21,22.0
2019-05-22,22.0
2019-05-23,27.0
2019-05-24,34.0
2019-05-25,21.0
2019-05-26,38.0
2019-05-27,44.0
2019-05-28,41.0
2019-05-29,43.0
2019-05-30,72.0
2019-05-31,88.0
2019-06-01,244.0
2019-06-02,50.0
2019-06-03,44.0
2019-06-04,42.0
2019-06-05,21.0
2019-06-06,29.0
2019-06-07,17.0
2019-06-08,7.0
2019-06-09,13.0
2019-06-10,7.0
2019-06-11,14.0
2019-06-12,12.0
2019-06-13,23.0
2019-06-14,28.0
2019-06-15,23.0
2019-06-16,15.0
2019-06-17,17.0
2019-06-18,28.0
2019-06-19,14.0
2019-06-20,10.0
2019-06-21,7.0
2019-06-22,26.0
2019-06-23,34.0
2019-06-24,20.0
2019-06-25,10.0
2019-06-26,10.0
2019-06-27,21.0
2019-06-28,27.0
2019-06-29,8.0
2019-06-30,10.0
2019-07-01,18.0
2019-01-02,20.0
2019-01-03,16.0
2019-01-04,32.0
2019-01-05,30.0
2019-01-06,60.0
2019-01-07,46.0
2019-01-08,44.0
2019-01-09,25.0
2019-01-10,26.0
2019-01-11,64.0
2019-01-12,69.0
2019-01-13,34.0
2019-01-14,26.0
2019-01-15,30.0
2019-01-16,49.0
2019-01-17,46.0
2019-01-18,19.0
2019-01-19,18.0
2019-01-20,40.0
2019-01-21,35.0
2019-01-22,27.0
2019-01-23,14.0
2019-01-24,21.0
2019-01-25,32.0
2019-01-26,26.0
2019-01-27,23.0
2019-01-28,6.0
2019-01-29,11.0
2019-01-30,45.0
2019-01-31,45.0
2019-02-01,44.0
2019-02-02,41.0
2019-02-03,27.0
2019-02-04,14.0
2019-02-05,21.0
2019-02-06,50.0
2019-02-07,70.0
2019-02-08,60.0
2019-02-09,39.0
2019-02-10,27.0
2019-02-11,40.0
2019-02-12,56.0
2019-02-13,64.0
2019-02-14,57.0
2019-02-15,68.0
2019-02-16,58.0
2019-02-17,43.0
2019-02-18,35.0
2019-02-19,56.0
2019-02-20,28.0
2019-02-21,16.0
2019-02-22,26.0
2019-02-23,35.0
2019-02-24,16.0
2019-02-25,13.0
2019-02-26,69.0
2019-02-27,48.0
2019-02-28,38.0
2019-03-01,33.0
2019-03-02,30.0
2019-03-03,45.0
2019-03-04,35.0
2019-03-05,38.0
2019-03-06,35.0
2019-03-07,58.0
2019-03-08,64.0
2019-03-09,74.0
2019-03-10,37.0
2019-03-11,34.0
2019-03-12,23.0
2019-03-13,12.0
2019-03-14,24.0
2019-03-15,20.0
2019-03-16,20.0
2019-03-17,40.0
2019-03-18,44.0
2019-03-19,30.0
2019-03-20,45.0
2019-03-21,45.0
2019-03-22,52.0
2019-03-23,46.0
2019-03-24,92.0
2019-03-25,31.0
2019-03-26,28.0
2019-03-27,34.0
2019-03-28,19.0
2019-03-29,22.0
2019-03-30,36.0
2019-03-31,23.0
2019-04-01,17.0
2018-10-02,26.0
2018-10-03,19.0
2018-10-04,27.0
2018-10-05,43.0
2018-10-06,33.0
2018-10-07,42.0
2018-10-08,30.0
2018-10-09,21.0
2018-10-10,9.0
2018-10-11,24.0
2018-10-12,30.0
2018-10-13,13.0
2018-10-14,8.0
2018-10-15,7.0
2018-10-16,12.0
2018-10-17,31.0
2018-10-18,33.0
2018-10-19,36.0
2018-10-20,43.0
2018-10-21,41.0
2018-10-22,38.0
2018-10-23,52.0
2018-10-24,54.0
2018-10-25,35.0
2018-10-26,34.0
2018-10-27,19.0
2018-10-28,12.0
2018-10-29,16.0
2018-10-30,19.0
2018-10-31,17.0
2018-11-01,26.0
2018-11-02,15.0
2018-11-03,36.0
2018-11-04,27.0
2018-11-05,17.0
2018-11-06,29.0
2018-11-07,53.0
2018-11-08,26.0
2018-11-09,47.0
2018-11-10,31.0
2018-11-11,22.0
2018-11-12,29.0
2018-11-13,37.0
2018-11-14,22.0
2018-11-15,34.0
2018-11-16,35.0
2018-11-17,29.0
2018-11-18,45.0
2018-11-19,15.0
2018-11-20,41.0
2018-11-21,31.0
2018-11-22,58.0
2018-11-23,49.0
2018-11-24,51.0
2018-11-25,51.0
2018-11-26,30.0
2018-11-27,57.0
2018-11-28,29.0
2018-11-29,18.0
2018-11-30,37.0
2018-12-01,38.0
2018-12-02,48.0
2018-12-03,23.0
2018-12-04,22.0
2018-12-05,26.0
2018-12-06,14.0
2018-12-07,38.0
2018-12-08,31.0
2018-12-09,30.0
2018-12-10,39.0
2018-12-11,8.0
2018-12-12,59.0
2018-12-13,21.0
2018-12-14,23.0
2018-12-15,25.0
2018-12-16,19.0
2018-12-17,33.0
2018-12-18,30.0
2018-12-19,23.0
2018-12-20,18.0
2018-12-21,22.0
2018-12-22,8.0
2018-12-23,10.0
2018-12-24,26.0
2018-12-25,63.0
2018-12-26,52.0
2018-12-27,70.0
2018-12-28,44.0
2018-12-29,23.0
2018-12-30,27.0
2018-12-31,13.0
2018-08-19,127.0
2018-08-20,140.0
2018-08-21,97.0
2018-08-22,74.0
2018-08-23,100.0
2018-08-24,179.0
2018-08-25,133.0
2018-08-26,117.0
2018-08-27,114.0
2018-08-28,19.0
2018-08-29,33.0
2018-08-30,57.0
2018-08-31,41.0
2018-09-01,28.0
2018-09-02,43.0
2018-09-03,43.0
2018-09-04,34.0
2018-09-05,20.0
2018-09-06,35.0
2018-09-07,40.0
2018-09-08,84.0
2018-09-09,45.0
2018-09-10,22.0
2018-09-11,23.0
2018-09-12,20.0
2018-09-13,10.0
2018-09-14,18.0
2018-09-15,35.0
2018-09-16,18.0
2018-09-17,13.0
2018-09-18,17.0
2018-09-19,38.0
2018-09-20,37.0
2018-09-21,40.0
2018-09-22,15.0
2018-09-23,5.0
2018-09-24,18.0
2018-09-25,12.0
2018-09-26,7.0
2018-09-27,16.0
2018-09-28,7.0
2018-09-29,24.0
2018-09-30,9.0
2018-10-01,17.0
2017-04-02,16.0
2017-04-03,34.0
2017-04-04,11.0
2017-04-05,11.0
2017-04-06,27.0
2017-04-07,17.0
2017-04-08,20.0
2017-04-09,18.0
2017-04-10,15.0
2017-04-11,12.0
2017-04-12,22.0
2017-04-13,31.0
2017-04-14,25.0
2017-04-15,8.0
2017-04-16,13.0
2017-04-17,14.0
2017-04-18,18.0
2017-04-19,20.0
2017-04-20,40.0
2017-04-21,26.0
2017-04-22,28.0
2017-04-23,35.0
2017-04-24,15.0
2017-04-25,16.0
2017-04-26,18.0
2017-04-27,26.0
2017-04-28,27.0
2017-04-29,22.0
2017-04-30,10.0
2017-05-01,12.0
2017-05-02,9.0
2017-05-03,14.0
2017-05-04,26.0
2017-05-05,18.0
2017-05-06,42.0
2017-05-07,22.0
2017-05-08,6.0
2017-05-09,13.0
2017-05-10,19.0
2017-05-11,33.0
2017-05-12,34.0
2017-05-13,28.0
2017-05-14,7.0
2017-05-15,5.0
2017-05-16,9.0
2017-05-17,11.0
2017-05-18,14.0
2017-01-03,36.0
2017-01-04,29.0
2017-01-05,26.0
2017-01-06,21.0
2017-01-07,55.0
2017-01-08,54.0
2017-01-09,27.0
2017-01-10,41.0
2017-01-11,17.0
2017-01-12,25.0
2017-01-13,42.0
2017-01-14,33.0
2017-01-15,32.0
2017-01-16,13.0
2017-01-17,48.0
2017-01-18,24.0
2017-01-19,25.0
2017-01-20,19.0
2017-01-21,42.0
2017-01-22,24.0
2017-01-23,67.0
2017-01-24,67.0
2017-01-25,41.0
2017-01-26,29.0
2017-01-27,27.0
2017-01-28,24.0
2017-01-29,9.0
2017-01-30,9.0
2017-01-31,6.0
2017-02-01,7.0
2017-02-02,16.0
2017-02-03,24.0
2017-02-04,43.0
2017-02-05,24.0
2017-02-06,24.0
2017-02-07,18.0
2017-02-08,45.0
2017-02-09,75.0
2017-02-10,67.0
2017-02-11,53.0
2017-02-12,12.0
2017-02-13,8.0
2017-02-14,28.0
2017-02-15,41.0
2017-02-16,56.0
2017-02-17,16.0
2017-02-18,12.0
2017-02-19,25.0
2017-02-20,41.0
2017-02-21,54.0
2017-02-22,61.0
2017-02-23,30.0
2017-02-24,42.0
2017-02-25,38.0
2017-02-26,34.0
2017-02-27,7.0
2017-02-28,33.0
2017-03-01,25.0
2017-03-02,31.0
2017-03-03,37.0
2017-03-04,22.0
2017-03-05,27.0
2017-03-06,40.0
2017-03-07,34.0
2017-03-08,24.0
2017-03-09,18.0
2017-03-10,22.0
2017-03-11,15.0
2017-03-12,26.0
2017-03-13,28.0
2017-03-14,53.0
2017-03-15,24.0
2017-03-16,38.0
2017-03-17,17.0
2017-03-18,22.0
2017-03-19,7.0
2017-03-20,6.0
2017-03-21,23.0
2017-03-22,13.0
2017-03-23,16.0
2017-03-24,28.0
2017-03-25,35.0
2017-03-26,2.0
2017-03-27,4.0
2017-03-28,16.0
2017-03-29,14.0
2017-03-30,24.0
2017-03-31,32.0
2017-04-01,29.0
2016-10-02,21.0
2016-10-03,9.0
2016-10-04,20.0
2016-10-05,31.0
2016-10-06,20.0
2016-10-07,23.0
2016-10-08,11.0
2016-10-09,8.0
2016-10-10,4.0
2016-10-12,25.0
2016-10-13,16.0
2016-10-14,52.0
2016-10-15,50.0
2016-10-16,29.0
2016-10-17,17.0
2016-10-18,37.0
2016-10-19,28.0
2016-10-20,24.0
2016-10-21,25.0
2016-10-22,20.0
2016-10-23,40.0
2016-10-24,27.0
2016-10-25,27.0
2016-10-26,36.0
2016-10-27,37.0
2016-10-28,30.0
2016-10-29,17.0
2016-10-30,27.0
2016-10-31,12.0
2016-11-01,28.0
2016-11-02,39.0
2016-11-03,20.0
2016-11-04,20.0
2016-11-05,43.0
2016-11-06,38.0
2016-11-07,30.0
2016-11-08,37.0
2016-11-09,32.0
2016-11-10,32.0
2016-11-11,27.0
2016-11-12,31.0
2016-11-13,28.0
2016-11-14,12.0
2016-11-15,5.0
2016-11-16,22.0
2016-11-17,28.0
2016-11-18,29.0
2016-11-19,54.0
2016-11-20,25.0
2016-11-21,46.0
2016-11-22,11.0
2016-11-23,40.0
2016-11-24,46.0
2016-11-25,21.0
2016-11-26,9.0
2016-11-29,25.0
2016-11-30,22.0
2016-12-01,42.0
2016-12-02,22.0
2016-12-03,26.0
2016-12-04,6.0
2016-12-05,11.0
2016-12-06,9.0
2016-12-07,25.0
2016-12-08,25.0
2016-12-09,53.0
2016-12-10,50.0
2016-12-11,37.0
2016-12-12,46.0
2016-12-13,36.0
2016-12-14,23.0
2016-12-15,43.0
2016-12-16,29.0
2016-12-17,56.0
2016-12-18,40.0
2016-12-19,11.0
2016-12-20,9.0
2016-12-21,18.0
2016-12-22,36.0
2016-12-23,31.0
2016-12-24,33.0
2016-12-25,11.0
2016-12-26,25.0
2016-12-27,48.0
2016-12-28,10.0
2016-12-29,6.0
2016-12-30,37.0
2016-12-31,20.0
2017-01-01,21.0
2017-01-02,9.0
2016-07-02,21.0
2016-07-03,25.0
2016-07-04,24.0
2016-07-05,9.0
2016-07-06,10.0
2016-07-07,15.0
2016-07-08,29.0
2016-07-09,11.0
2016-07-10,32.0
2016-07-11,16.0
2016-07-12,14.0
2016-07-13,20.0
2016-07-14,14.0
2016-07-15,16.0
2016-07-16,13.0
2016-07-17,7.0
2016-07-18,23.0
2016-07-19,24.0
2016-07-20,13.0
2016-07-21,12.0
2016-07-22,13.0
2016-07-23,23.0
2016-07-24,20.0
2016-07-25,18.0
2016-07-26,14.0
2016-07-27,22.0
2016-07-28,26.0
2016-07-29,27.0
2016-07-30,17.0
2016-07-31,17.0
2016-08-01,12.0
2016-08-02,11.0
2016-08-03,19.0
2016-08-04,16.0
2016-08-05,20.0
2016-08-06,28.0
2016-08-07,32.0
2016-08-08,23.0
2016-08-09,21.0
2016-08-10,26.0
2016-08-11,21.0
2016-08-12,11.0
2016-08-13,10.0
2016-08-14,30.0
2016-08-15,20.0
2016-08-16,17.0
2016-08-17,39.0
2016-08-18,20.0
2016-08-19,17.0
2016-08-20,21.0
2016-08-21,27.0
2016-08-22,40.0
2016-08-23,18.0
2016-08-24,8.0
2016-08-25,10.0
2016-08-26,16.0
2016-08-27,11.0
2016-08-28,19.0
2016-08-29,7.0
2016-08-30,19.0
2016-08-31,32.0
2016-09-01,45.0
2016-09-02,43.0
2016-09-03,8.0
2016-09-04,11.0
2016-09-05,10.0
2016-09-06,13.0
2016-09-07,11.0
2016-09-08,8.0
2016-09-09,6.0
2016-09-10,11.0
2016-09-11,10.0
2016-09-12,2.0
2016-09-13,8.0
2016-09-14,15.0
2016-09-15,16.0
2016-09-16,27.0
2016-09-17,23.0
2016-09-18,18.0
2016-09-19,4.0
2016-09-20,10.0
2016-09-21,8.0
2016-09-22,18.0
2016-09-23,25.0
2016-09-24,9.0
2016-09-25,11.0
2016-09-26,12.0
2016-09-27,32.0
2016-09-28,28.0
2016-09-29,18.0
2016-09-30,22.0
2016-10-01,50.0
2016-04-02,13.0
2016-04-03,20.0
2016-04-04,7.0
2016-04-05,25.0
2016-04-06,4.0
2016-04-07,7.0
2016-04-08,20.0
2016-04-09,33.0
2016-04-10,8.0
2016-04-11,10.0
2016-04-12,22.0
2016-04-13,21.0
2016-04-14,15.0
2016-04-15,8.0
2016-04-16,15.0
2016-04-17,21.0
2016-04-18,28.0
2016-04-19,32.0
2016-04-20,31.0
2016-04-21,30.0
2016-04-22,35.0
2016-04-23,18.0
2016-04-24,22.0
2016-04-25,30.0
2016-04-26,18.0
2016-04-27,32.0
2016-04-28,28.0
2016-04-29,20.0
2016-04-30,22.0
2016-05-01,19.0
2016-05-02,28.0
2016-05-03,26.0
2016-05-04,25.0
2016-05-05,32.0
2016-05-06,33.0
2016-05-07,22.0
2016-05-08,22.0
2016-05-09,22.0
2016-05-10,7.0
2016-05-11,12.0
2016-05-12,28.0
2016-05-13,33.0
2016-05-14,42.0
2016-05-15,59.0
2016-05-16,47.0
2016-05-17,33.0
2016-05-18,19.0
2016-05-19,32.0
2016-05-20,10.0
2016-05-21,10.0
2016-05-22,16.0
2016-05-23,6.0
2016-05-24,17.0
2016-05-25,28.0
2016-05-26,26.0
2016-05-27,23.0
2016-05-28,26.0
2016-05-29,14.0
2016-05-30,12.0
2016-05-31,8.0
2016-06-01,13.0
2016-06-02,30.0
2016-06-03,20.0
2016-06-04,11.0
2016-06-05,14.0
2016-06-06,23.0
2016-06-07,29.0
2016-06-08,43.0
2016-06-09,31.0
2016-06-10,16.0
2016-06-11,15.0
2016-06-12,18.0
2016-06-13,6.0
2016-06-14,13.0
2016-06-15,20.0
2016-06-16,8.0
2016-06-17,20.0
2016-06-18,8.0
2016-06-19,22.0
2016-06-20,15.0
2016-06-21,13.0
2016-06-22,15.0
2016-06-23,13.0
2016-06-24,15.0
2016-06-25,18.0
2016-06-26,12.0
2016-06-27,11.0
2016-06-28,25.0
2016-06-29,25.0
2016-06-30,26.0
2016-07-01,26.0
2016-01-05,43.0
2016-01-06,58.0
2016-01-07,76.0
2016-01-08,53.0
2016-01-09,78.0
2016-01-10,67.0
2016-01-11,10.0
2016-01-12,30.0
2016-01-13,23.0
2016-01-14,15.0
2016-01-15,13.0
2016-01-16,46.0
2016-01-17,39.0
2016-01-18,36.0
2016-01-19,43.0
2016-01-20,39.0
2016-01-21,91.0
2016-01-22,54.0
2016-01-23,49.0
2016-01-24,38.0
2016-01-25,49.0
2016-01-26,30.0
2016-01-27,31.0
2016-01-28,27.0
2016-01-29,30.0
2016-01-30,16.0
2016-01-31,8.0
2016-02-01,13.0
2016-02-02,23.0
2016-02-03,20.0
2016-02-04,31.0
2016-02-05,17.0
2016-02-06,26.0
2016-02-07,4.0
2016-02-08,8.0
2016-02-09,19.0
2016-02-10,37.0
2016-02-11,39.0
2016-02-12,32.0
2016-02-13,46.0
2016-02-14,11.0
2016-02-15,12.0
2016-02-16,8.0
2016-02-17,20.0
2016-02-18,31.0
2016-02-19,33.0
2016-02-20,10.0
2016-02-21,43.0
2016-02-22,9.0
2016-02-23,6.0
2016-02-24,12.0
2016-02-25,23.0
2016-02-26,29.0
2016-02-27,23.0
2016-02-28,7.0
2016-02-29,21.0
2016-03-01,24.0
2016-03-02,25.0
2016-03-03,15.0
2016-03-04,23.0
2016-03-05,25.0
2016-03-06,29.0
2016-03-07,20.0
2016-03-08,13.0
2016-03-09,19.0
2016-03-10,19.0
2016-03-11,16.0
2016-03-12,19.0
2016-03-13,20.0
2016-03-14,3.0
2016-03-15,22.0
2016-03-16,17.0
2016-03-17,2.0
2016-03-18,5.0
2016-03-19,11.0
2016-03-20,23.0
2016-03-21,18.0
2016-03-22,32.0
2016-03-23,44.0
2016-03-24,35.0
2016-03-25,14.0
2016-03-26,27.0
2016-03-27,5.0
2016-03-28,11.0
2016-03-29,10.0
2016-03-30,8.0
2016-03-31,10.0
2016-04-01,13.0
2015-10-02,42.0
2015-10-03,39.0
2015-10-04,2.0
2015-10-05,25.0
2015-10-06,11.0
2015-10-07,37.0
2015-10-08,23.0
2015-10-09,23.0
2015-10-10,25.0
2015-10-11,28.0
2015-10-12,3.0
2015-10-13,7.0
2015-10-14,12.0
2015-10-15,18.0
2015-10-16,31.0
2015-10-17,33.0
2015-10-18,40.0
2015-10-19,18.0
2015-10-20,37.0
2015-10-21,15.0
2015-10-22,30.0
2015-10-23,13.0
2015-10-24,25.0
2015-10-25,28.0
2015-10-26,38.0
2015-10-27,30.0
2015-10-28,9.0
2015-10-29,27.0
2015-10-30,20.0
2015-10-31,24.0
2015-11-01,24.0
2015-11-02,16.0
2015-11-03,51.0
2015-11-04,38.0
2015-11-05,30.0
2015-11-06,15.0
2015-11-07,25.0
2015-11-08,28.0
2015-11-09,42.0
2015-11-10,36.0
2015-11-11,33.0
2015-11-12,13.0
2015-11-13,14.0
2015-11-14,11.0
2015-11-15,14.0
2015-11-16,27.0
2015-11-17,3.0
2015-11-18,12.0
2015-11-19,10.0
2015-11-20,8.0
2015-11-21,10.0
2015-11-22,7.0
2015-11-23,16.0
2015-11-24,37.0
2015-11-25,10.0
2015-11-26,29.0
2015-11-27,30.0
2015-11-28,19.0
2015-11-29,23.0
2015-11-30,21.0
2015-12-01,41.0
